Module_ID,module_size,de_in_module,total_genes,total_de,hypergeom_p,expected_overlap,enrichment_ratio,de_category,hypergeom_p_adj,significant
Module_134,30,0,39220,2813,1,2.1517083120856704,0,Male_Unique_annotated_with_FC,1,FALSE
Module_26,230,0,39220,2813,1,16.49643039265681,0,Male_Unique_annotated_with_FC,1,FALSE
Module_35,163,0,39220,2813,1,11.690948495665477,0,Male_Unique_annotated_with_FC,1,FALSE
Module_52,95,0,39220,2813,1,6.81374298827129,0,Male_Unique_annotated_with_FC,1,FALSE
Module_54,94,0,39220,2813,1,6.742019377868434,0,Male_Unique_annotated_with_FC,1,FALSE
Module_55,93,0,39220,2813,1,6.6702957674655785,0,Male_Unique_annotated_with_FC,1,FALSE
Module_61,86,0,39220,2813,1,6.168230494645589,0,Male_Unique_annotated_with_FC,1,FALSE
Module_68,77,0,39220,2813,1,5.5227180010198875,0,Male_Unique_annotated_with_FC,1,FALSE
Module_71,76,0,39220,2813,1,5.450994390617032,0,Male_Unique_annotated_with_FC,1,FALSE
Module_80,65,0,39220,2813,1,4.66203467618562,0,Male_Unique_annotated_with_FC,1,FALSE
Module_82,65,0,39220,2813,1,4.66203467618562,0,Male_Unique_annotated_with_FC,1,FALSE
Module_85,64,0,39220,2813,1,4.590311065782764,0,Male_Unique_annotated_with_FC,1,FALSE
Module_98,53,0,39220,2813,1,3.8013513513513515,0,Male_Unique_annotated_with_FC,1,FALSE
Module_99,53,0,39220,2813,1,3.8013513513513515,0,Male_Unique_annotated_with_FC,1,FALSE
Module_01,5370,71,39220,2366,1,323.9525752167262,0.21916788268313836,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_02,4782,4,39220,2366,1,288.4806731259562,0.01386574690309851,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_06,1297,1,39220,2366,1,78.24329423763386,0.012780647974290106,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_07,1220,2,39220,2366,1,73.59816420193779,0.027174590856810274,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_08,1132,11,39220,2366,1,68.28944416114227,0.16107906771130473,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_102,51,0,39220,2366,1,3.0766445690973994,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_104,51,0,39220,2366,1,3.0766445690973994,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_106,48,0,39220,2366,1,2.8956654767975523,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_108,47,0,39220,2366,1,2.835339112697603,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_109,47,0,39220,2366,1,2.835339112697603,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_110,45,0,39220,2366,1,2.714686384497705,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_111,44,0,39220,2366,1,2.6543600203977564,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_112,44,0,39220,2366,1,2.6543600203977564,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_113,44,0,39220,2366,1,2.6543600203977564,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_114,43,0,39220,2366,1,2.5940336562978072,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_115,43,0,39220,2366,1,2.5940336562978072,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_118,42,0,39220,2366,1,2.533707292197858,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_119,42,0,39220,2366,1,2.533707292197858,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_120,41,0,39220,2366,1,2.4733809280979093,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_121,41,0,39220,2366,1,2.4733809280979093,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_122,40,0,39220,2366,1,2.41305456399796,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_123,39,0,39220,2366,1,2.3527281998980114,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_124,39,0,39220,2366,1,2.3527281998980114,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_125,39,0,39220,2366,1,2.3527281998980114,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_126,38,0,39220,2366,1,2.2924018357980622,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_127,36,0,39220,2366,1,2.1717491075981643,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_128,34,0,39220,2366,1,2.0510963793982664,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_129,34,0,39220,2366,1,2.0510963793982664,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_130,34,0,39220,2366,1,2.0510963793982664,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_131,34,0,39220,2366,1,2.0510963793982664,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_132,32,0,39220,2366,1,1.9304436511983682,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_133,31,0,39220,2366,1,1.870117287098419,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_15,413,0,39220,2366,1,24.914788373278938,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_24,240,0,39220,2366,1,14.47832738398776,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_26,230,0,39220,2366,1,13.87506374298827,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_27,212,0,39220,2366,1,12.78918918918919,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_33,174,0,39220,2366,1,10.496787353391127,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_35,163,0,39220,2366,1,9.833197348291687,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_37,152,0,39220,2366,1,9.169607343192249,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_38,147,0,39220,2366,1,8.867975522692504,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_39,141,0,39220,2366,1,8.50601733809281,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_40,139,0,39220,2366,1,8.385364609892912,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_42,126,0,39220,2366,1,7.601121876593575,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_44,121,0,39220,2366,1,7.29949005609383,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_48,108,0,39220,2366,1,6.515247322794493,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_53,94,0,39220,2366,1,5.670678225395206,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_55,93,0,39220,2366,1,5.610351861295258,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_56,92,0,39220,2366,1,5.550025497195309,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_61,86,0,39220,2366,1,5.1880673125956145,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_63,83,0,39220,2366,1,5.007088220295768,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_64,83,0,39220,2366,1,5.007088220295768,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_66,80,0,39220,2366,1,4.82610912799592,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_67,79,0,39220,2366,1,4.765782763895971,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_68,77,0,39220,2366,1,4.645130035696074,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_70,76,0,39220,2366,1,4.5848036715961245,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_73,74,0,39220,2366,1,4.464150943396226,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_75,71,0,39220,2366,1,4.283171851096379,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_76,69,0,39220,2366,1,4.162519122896481,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_78,66,0,39220,2366,1,3.9815400305966344,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_80,65,0,39220,2366,1,3.9212136664966852,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_81,65,0,39220,2366,1,3.9212136664966852,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_82,65,0,39220,2366,1,3.9212136664966852,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_83,65,0,39220,2366,1,3.9212136664966852,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_86,64,0,39220,2366,1,3.8608873023967365,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_87,62,0,39220,2366,1,3.740234574196838,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_88,62,0,39220,2366,1,3.740234574196838,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_89,62,0,39220,2366,1,3.740234574196838,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_90,62,0,39220,2366,1,3.740234574196838,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_91,61,0,39220,2366,1,3.6799082100968894,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_93,61,0,39220,2366,1,3.6799082100968894,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_95,55,0,39220,2366,1,3.317950025497195,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_96,54,0,39220,2366,1,3.2576236613972465,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_98,53,0,39220,2366,1,3.1972972972972973,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_99,53,0,39220,2366,1,3.1972972972972973,0,Shared_No_Interaction_annotated_with_FC,1,FALSE
Module_07,1220,0,39220,228,1,7.092299847016828,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_100,52,0,39220,228,1,0.3022947475777664,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_102,51,0,39220,228,1,0.29648138704742477,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_103,51,0,39220,228,1,0.29648138704742477,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_104,51,0,39220,228,1,0.29648138704742477,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_105,50,0,39220,228,1,0.2906680265170831,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_106,48,0,39220,228,1,0.27904130545639977,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_107,48,0,39220,228,1,0.27904130545639977,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_108,47,0,39220,228,1,0.2732279449260581,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_109,47,0,39220,228,1,0.2732279449260581,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_11,699,0,39220,228,1,4.063539010708822,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_110,45,0,39220,228,1,0.2616012238653748,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_111,44,0,39220,228,1,0.25578786333503317,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_112,44,0,39220,228,1,0.25578786333503317,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_113,44,0,39220,228,1,0.25578786333503317,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_114,43,0,39220,228,1,0.2499745028046915,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_115,43,0,39220,228,1,0.2499745028046915,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_116,42,0,39220,228,1,0.24416114227434982,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_117,42,0,39220,228,1,0.24416114227434982,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_119,42,0,39220,228,1,0.24416114227434982,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_120,41,0,39220,228,1,0.23834778174400817,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_122,40,0,39220,228,1,0.2325344212136665,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_123,39,0,39220,228,1,0.22672106068332484,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_124,39,0,39220,228,1,0.22672106068332484,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_125,39,0,39220,228,1,0.22672106068332484,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_126,38,0,39220,228,1,0.22090770015298317,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_127,36,0,39220,228,1,0.20928097909229984,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_128,34,0,39220,228,1,0.19765425803161651,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_130,34,0,39220,228,1,0.19765425803161651,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_131,34,0,39220,228,1,0.19765425803161651,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_132,32,0,39220,228,1,0.1860275369709332,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_133,31,0,39220,228,1,0.18021417644059154,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_134,30,0,39220,228,1,0.17440081591024986,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_15,413,0,39220,228,1,2.4009178990311066,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_21,267,0,39220,228,1,1.5521672616012239,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_22,260,0,39220,228,1,1.5114737378888323,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_24,240,0,39220,228,1,1.395206527281999,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_26,230,0,39220,228,1,1.3370729219785824,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_28,211,0,39220,228,1,1.2266190719020909,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_31,182,0,39220,228,1,1.0580316165221826,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_32,179,0,39220,228,1,1.0405915349311576,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_33,174,0,39220,228,1,1.0115247322794492,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_34,169,0,39220,228,1,0.9824579296277409,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_35,163,0,39220,228,1,0.947577766445691,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_37,152,0,39220,228,1,0.8836308006119327,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_39,141,0,39220,228,1,0.8196838347781744,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_40,139,0,39220,228,1,0.8080571137174911,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_41,138,0,39220,228,1,0.8022437531871495,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_42,126,0,39220,228,1,0.7324834268230495,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_44,121,0,39220,228,1,0.7034166241713411,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_45,117,0,39220,228,1,0.6801631820499745,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_46,113,0,39220,228,1,0.6569097399286079,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_47,110,0,39220,228,1,0.6394696583375828,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_49,108,0,39220,228,1,0.6278429372768995,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_50,105,0,39220,228,1,0.6104028556858746,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_52,95,0,39220,228,1,0.5522692503824579,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_53,94,0,39220,228,1,0.5464558898521162,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_55,93,0,39220,228,1,0.5406425293217746,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_58,90,0,39220,228,1,0.5232024477307496,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_61,86,0,39220,228,1,0.499949005609383,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_63,83,0,39220,228,1,0.482508924018358,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_64,83,0,39220,228,1,0.482508924018358,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_65,81,0,39220,228,1,0.47088220295767463,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_67,79,0,39220,228,1,0.45925548189699134,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_68,77,0,39220,228,1,0.447628760836308,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_69,77,0,39220,228,1,0.447628760836308,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_70,76,0,39220,228,1,0.44181540030596633,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_71,76,0,39220,228,1,0.44181540030596633,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_72,75,0,39220,228,1,0.4360020397756247,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_73,74,0,39220,228,1,0.43018867924528303,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_75,71,0,39220,228,1,0.41274859765425803,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_76,69,0,39220,228,1,0.40112187659357473,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_78,66,0,39220,228,1,0.38368179500254973,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_80,65,0,39220,228,1,0.3778684344722081,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_81,65,0,39220,228,1,0.3778684344722081,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_82,65,0,39220,228,1,0.3778684344722081,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_83,65,0,39220,228,1,0.3778684344722081,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_84,65,0,39220,228,1,0.3778684344722081,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_85,64,0,39220,228,1,0.3720550739418664,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_87,62,0,39220,228,1,0.3604283528811831,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_88,62,0,39220,228,1,0.3604283528811831,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_89,62,0,39220,228,1,0.3604283528811831,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_90,62,0,39220,228,1,0.3604283528811831,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_91,61,0,39220,228,1,0.35461499235084143,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_93,61,0,39220,228,1,0.35461499235084143,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_94,59,0,39220,228,1,0.3429882712901581,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_95,55,0,39220,228,1,0.3197348291687914,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_96,54,0,39220,228,1,0.3139214686384498,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_97,54,0,39220,228,1,0.3139214686384498,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_98,53,0,39220,228,1,0.3081081081081081,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
Module_99,53,0,39220,228,1,0.3081081081081081,0,Shared_With_Interaction_annotated_with_FC,1,FALSE
